,Unnamed: 0,user id,test group,converted,total ads,most ads day,most ads hour
2585,2585,1410460,ad,False,177,Saturday,20
2586,2586,1398162,ad,False,192,Friday,21
2587,2587,1555845,ad,False,136,Saturday,11
2588,2588,1227842,ad,False,129,Thursday,20
2589,2589,1267906,ad,False,20,Saturday,18
2590,2590,1036089,ad,False,60,Thursday,17
2591,2591,1355025,ad,False,78,Monday,1
2592,2592,1137362,ad,False,341,Friday,21
2593,2593,1413751,ad,False,86,Friday,8
2594,2594,1078480,ad,False,9,Wednesday,18
2595,2595,1302019,ad,False,55,Friday,19
2596,2596,1424190,ad,False,61,Sunday,17
2597,2597,1623538,ad,False,92,Tuesday,23
2598,2598,1364386,ad,False,28,Wednesday,13
2599,2599,1132448,ad,True,118,Friday,12
2600,2600,1599595,ad,False,291,Saturday,19
2601,2601,1104707,ad,True,170,Sunday,20
2602,2602,1237762,ad,False,11,Thursday,20
2603,2603,1013902,ad,False,420,Monday,19
2604,2604,1247835,ad,False,213,Thursday,23
2605,2605,1289737,ad,False,10,Wednesday,12
2606,2606,1090111,ad,False,44,Tuesday,20
2607,2607,1033566,ad,False,36,Tuesday,22
2608,2608,1043207,ad,False,6,Tuesday,20
2609,2609,1192726,ad,False,110,Friday,12
2610,2610,1022965,ad,False,240,Monday,15
2611,2611,1110348,ad,False,474,Friday,18
2612,2612,1165830,ad,False,39,Wednesday,21
2613,2613,918438,psa,False,127,Sunday,8
2614,2614,1357290,ad,False,7,Tuesday,23
2615,2615,1058140,ad,False,113,Wednesday,22
2616,2616,1506246,ad,True,622,Wednesday,17
2617,2617,1531242,ad,False,23,Monday,22
2618,2618,1238649,ad,False,30,Sunday,20
2619,2619,1333554,ad,False,97,Friday,11
2620,2620,1133428,ad,False,24,Sunday,9
2621,2621,1613137,ad,False,3,Tuesday,20
2622,2622,1025568,ad,False,163,Thursday,21
2623,2623,1212870,ad,False,27,Monday,8
2624,2624,1187499,ad,False,199,Friday,20
2625,2625,1198400,ad,False,6,Thursday,8
2626,2626,1407474,ad,True,654,Wednesday,9
2627,2627,1302215,ad,False,135,Saturday,14
2628,2628,916675,psa,False,348,Monday,18
2629,2629,1359271,ad,False,41,Sunday,15
2630,2630,1279624,ad,False,214,Tuesday,0
2631,2631,1590343,ad,False,48,Friday,15
2632,2632,1221785,ad,False,36,Monday,19
2633,2633,913198,psa,False,85,Friday,20
2634,2634,1087657,ad,False,60,Wednesday,6
2635,2635,1400562,ad,False,47,Friday,13
2636,2636,907970,psa,False,49,Friday,19
2637,2637,1496264,ad,False,155,Monday,20
2638,2638,1126950,ad,False,45,Tuesday,21
2639,2639,1330701,ad,True,152,Wednesday,13
2640,2640,1184621,ad,False,42,Tuesday,18
2641,2641,1243386,ad,False,7,Tuesday,12
2642,2642,1583062,ad,False,28,Sunday,20
2643,2643,1471402,ad,False,48,Wednesday,22
2644,2644,1638451,ad,False,122,Sunday,11
2645,2645,1598157,ad,False,211,Monday,17
2646,2646,1306165,ad,False,459,Sunday,14
2647,2647,1605999,ad,False,26,Thursday,20
2648,2648,1390699,ad,False,51,Sunday,20
2649,2649,1021537,ad,False,37,Wednesday,12
2650,2650,1053749,ad,False,59,Saturday,21
2651,2651,1543924,ad,False,1,Tuesday,20
2652,2652,1043150,ad,False,48,Monday,20
2653,2653,1283152,ad,False,91,Tuesday,22
2654,2654,1340242,ad,False,63,Monday,22
2655,2655,1021003,ad,False,7,Wednesday,20
2656,2656,1414362,ad,False,39,Tuesday,20
2657,2657,1097892,ad,False,157,Wednesday,7
2658,2658,1654333,ad,False,29,Saturday,19
2659,2659,1283582,ad,False,78,Tuesday,20
2660,2660,1514031,ad,False,141,Tuesday,15
2661,2661,1436088,ad,False,5,Tuesday,21
2662,2662,1414903,ad,False,34,Sunday,20
2663,2663,901232,psa,False,42,Sunday,12
2664,2664,1373960,ad,False,165,Sunday,9
2665,2665,1009580,ad,False,507,Saturday,20
2666,2666,1413882,ad,False,124,Friday,23
2667,2667,1409433,ad,False,46,Friday,14
2668,2668,1148959,ad,False,4,Tuesday,20
2669,2669,1504006,ad,False,105,Monday,2
2670,2670,1330234,ad,False,30,Wednesday,14
2671,2671,1604050,ad,True,106,Sunday,20
2672,2672,1167897,ad,False,116,Saturday,9
2673,2673,1573492,ad,False,39,Wednesday,13
2674,2674,1650609,ad,True,87,Saturday,22
2675,2675,912772,psa,False,3,Wednesday,20
2676,2676,1268237,ad,False,56,Sunday,20
2677,2677,1134653,ad,False,2,Tuesday,20
2678,2678,1309925,ad,False,65,Monday,22
2679,2679,1342430,ad,False,45,Saturday,16
2680,2680,1490841,ad,False,9,Tuesday,20
2681,2681,1021141,ad,False,44,Tuesday,20
2682,2682,1527401,ad,False,164,Sunday,21
2683,2683,1305132,ad,False,157,Saturday,16
2684,2684,1275936,ad,False,83,Wednesday,1
2685,2685,1600211,ad,False,51,Wednesday,18
2686,2686,1514424,ad,False,135,Friday,21
2687,2687,1054589,ad,False,10,Thursday,19
2688,2688,1132689,ad,False,173,Saturday,20
2689,2689,1583687,ad,False,67,Friday,12
2690,2690,1239954,ad,False,250,Friday,20
2691,2691,1590747,ad,False,46,Tuesday,20
2692,2692,1273529,ad,False,43,Wednesday,3
2693,2693,1050078,ad,False,32,Thursday,16
2694,2694,906410,psa,False,257,Thursday,6
2695,2695,1204884,ad,False,48,Tuesday,15
2696,2696,1042271,ad,False,29,Wednesday,20
2697,2697,1248640,ad,False,150,Tuesday,14
2698,2698,1184657,ad,False,18,Tuesday,23
2699,2699,1599036,ad,False,4,Tuesday,20
2700,2700,1485902,ad,False,96,Sunday,4
2701,2701,1040372,ad,False,43,Thursday,20
2702,2702,1588638,ad,False,87,Wednesday,17
2703,2703,900703,psa,False,115,Sunday,12
2704,2704,1223532,ad,False,546,Saturday,14
2705,2705,1254348,ad,False,178,Friday,20
2706,2706,1212541,ad,False,162,Friday,6
2707,2707,1131386,ad,True,183,Wednesday,8
2708,2708,1456424,ad,False,86,Friday,20
2709,2709,1149951,ad,False,15,Tuesday,20
2710,2710,1280213,ad,False,388,Friday,11
2711,2711,1225354,ad,False,82,Friday,2
2712,2712,1478337,ad,False,110,Saturday,18
2713,2713,1525932,ad,False,71,Tuesday,22
2714,2714,1157745,ad,False,2,Tuesday,21
2715,2715,1016524,ad,False,118,Tuesday,8
2716,2716,1206787,ad,False,76,Friday,22
2717,2717,1553961,ad,False,71,Tuesday,14
2718,2718,1252904,ad,True,170,Sunday,23
2719,2719,1167550,ad,False,47,Tuesday,8
2720,2720,1638152,ad,False,77,Wednesday,12
2721,2721,1465669,ad,False,81,Saturday,21
2722,2722,1015027,ad,False,70,Thursday,19
2723,2723,1372031,ad,False,12,Friday,13
2724,2724,1103207,ad,False,20,Saturday,16
2725,2725,1116523,ad,False,27,Monday,11
2726,2726,1040380,ad,False,88,Sunday,13
2727,2727,1166061,ad,False,58,Thursday,14
2728,2728,921366,psa,False,58,Saturday,20
2729,2729,1148621,ad,True,104,Thursday,23
2730,2730,1146532,ad,False,24,Tuesday,20
2731,2731,1022409,ad,False,60,Saturday,20
2732,2732,1625021,ad,False,202,Wednesday,12
2733,2733,1053218,ad,False,34,Thursday,1
2734,2734,1573368,ad,False,42,Saturday,20
2735,2735,1520859,ad,False,54,Wednesday,16
2736,2736,1281209,ad,False,59,Wednesday,12
2737,2737,1028643,ad,False,84,Tuesday,1
2738,2738,1223975,ad,False,34,Tuesday,20
2739,2739,1497697,ad,False,17,Thursday,20
2740,2740,1430678,ad,False,9,Tuesday,20
2741,2741,1373688,ad,False,19,Thursday,14
2742,2742,1136800,ad,False,228,Friday,21
2743,2743,1178811,ad,False,40,Tuesday,23
2744,2744,920737,psa,True,77,Monday,13
2745,2745,1130889,ad,False,1,Tuesday,20
2746,2746,1301490,ad,False,37,Tuesday,14
2747,2747,1385024,ad,False,50,Friday,10
2748,2748,1055852,ad,False,43,Tuesday,11
2749,2749,1550175,ad,False,52,Wednesday,13
2750,2750,1012315,ad,False,42,Tuesday,20
2751,2751,904131,psa,True,111,Monday,12
2752,2752,1311594,ad,False,128,Sunday,22
2753,2753,1615857,ad,False,72,Sunday,13
2754,2754,1268181,ad,False,315,Saturday,19
2755,2755,1208729,ad,False,30,Monday,20
2756,2756,1254505,ad,False,49,Wednesday,14
2757,2757,1570748,ad,False,86,Tuesday,20
2758,2758,1613723,ad,False,99,Tuesday,20
2759,2759,912256,psa,False,220,Tuesday,8
2760,2760,1390291,ad,False,14,Tuesday,20
2761,2761,1457229,ad,False,20,Monday,20
2762,2762,1398354,ad,False,40,Thursday,23
2763,2763,1605119,ad,False,123,Friday,17
2764,2764,1168801,ad,False,85,Friday,10
2765,2765,1300410,ad,False,169,Thursday,13
2766,2766,1383875,ad,False,26,Tuesday,20
2767,2767,1390645,ad,False,10,Thursday,0
2768,2768,1307315,ad,False,93,Wednesday,20
2769,2769,1081679,ad,False,152,Sunday,13
2770,2770,1616718,ad,False,14,Sunday,20
2771,2771,1599801,ad,False,15,Tuesday,20
2772,2772,1172590,ad,False,42,Thursday,8
2773,2773,1438827,ad,False,50,Monday,19
2774,2774,1431322,ad,False,175,Saturday,7
2775,2775,1189451,ad,False,37,Wednesday,12
2776,2776,1338414,ad,False,89,Saturday,7
2777,2777,1268245,ad,False,13,Tuesday,20
2778,2778,1005753,ad,False,96,Wednesday,6
2779,2779,1070247,ad,False,16,Thursday,15
2780,2780,1393403,ad,False,20,Wednesday,17
2781,2781,1379738,ad,False,50,Tuesday,20
2782,2782,1508358,ad,False,3,Thursday,12
2783,2783,1630365,ad,False,32,Friday,20
2784,2784,1410046,ad,False,26,Thursday,20
2785,2785,1354584,ad,False,65,Sunday,20
2786,2786,1596629,ad,False,54,Sunday,20
2787,2787,1629407,ad,False,32,Sunday,11
2788,2788,1503474,ad,False,133,Saturday,9
2789,2789,1374646,ad,False,470,Wednesday,19
2790,2790,1311148,ad,False,15,Tuesday,23
2791,2791,1567126,ad,False,592,Friday,13
2792,2792,1418988,ad,False,62,Monday,9
2793,2793,1380339,ad,False,15,Tuesday,21
2794,2794,1493027,ad,False,93,Tuesday,14
2795,2795,1126759,ad,False,114,Saturday,16
2796,2796,1383183,ad,False,99,Thursday,21
2797,2797,1469008,ad,False,185,Sunday,6
2798,2798,1076966,ad,False,20,Tuesday,20
2799,2799,1021518,ad,False,96,Saturday,10
2800,2800,1358394,ad,False,200,Sunday,20
2801,2801,1531897,ad,False,72,Sunday,13
2802,2802,1402024,ad,False,322,Friday,7
2803,2803,1527772,ad,False,43,Friday,5
2804,2804,1005500,ad,False,148,Tuesday,18
2805,2805,1341236,ad,False,43,Wednesday,17
2806,2806,1642651,ad,False,16,Tuesday,20
2807,2807,1418695,ad,False,48,Tuesday,21
2808,2808,1279014,ad,False,348,Thursday,16
2809,2809,1588023,ad,False,62,Wednesday,20
2810,2810,1013940,ad,False,132,Monday,13
2811,2811,1188124,ad,False,6,Wednesday,11
2812,2812,1611696,ad,False,58,Wednesday,12
2813,2813,1505427,ad,False,68,Saturday,12
2814,2814,1519757,ad,False,70,Sunday,12
2815,2815,1446529,ad,True,213,Friday,13
2816,2816,1018144,ad,False,13,Tuesday,20
2817,2817,923307,psa,False,76,Tuesday,11
2818,2818,1486582,ad,False,212,Monday,11
2819,2819,1492948,ad,False,11,Tuesday,20
2820,2820,1364392,ad,False,90,Monday,21
2821,2821,1024207,ad,False,192,Wednesday,21
2822,2822,1530827,ad,False,328,Friday,14
2823,2823,1623064,ad,False,227,Thursday,20
2824,2824,1508075,ad,False,360,Friday,9
2825,2825,1359127,ad,False,19,Friday,14
2826,2826,1620926,ad,False,108,Saturday,21
2827,2827,1159242,ad,False,19,Tuesday,20
2828,2828,1350408,ad,False,53,Thursday,4
2829,2829,903371,psa,False,25,Tuesday,20
2830,2830,1608688,ad,False,35,Wednesday,15
2831,2831,1638505,ad,False,81,Monday,22
2832,2832,1406249,ad,False,265,Friday,14
2833,2833,1366632,ad,False,154,Saturday,13
2834,2834,1205181,ad,False,25,Sunday,12
2835,2835,1272923,ad,False,27,Wednesday,3
2836,2836,1572657,ad,False,114,Wednesday,20
2837,2837,1589849,ad,False,93,Friday,23
2838,2838,1616768,ad,False,199,Wednesday,14
2839,2839,1152579,ad,False,164,Monday,22
2840,2840,1436078,ad,False,162,Sunday,15
2841,2841,1527208,ad,False,4,Tuesday,20
2842,2842,1220055,ad,False,48,Monday,14
2843,2843,1441227,ad,False,47,Tuesday,15
2844,2844,1305432,ad,False,76,Tuesday,20
2845,2845,1561930,ad,False,129,Monday,21
2846,2846,1367145,ad,False,194,Wednesday,20
2847,2847,1100406,ad,False,128,Sunday,20
2848,2848,1520766,ad,False,108,Tuesday,12
2849,2849,1592153,ad,False,38,Friday,11
2850,2850,913736,psa,False,214,Friday,18
2851,2851,1345665,ad,False,72,Wednesday,9
2852,2852,1422769,ad,False,39,Wednesday,18
2853,2853,1003711,ad,False,176,Saturday,8
2854,2854,1646783,ad,False,61,Thursday,11
2855,2855,908926,psa,False,180,Thursday,15
2856,2856,1127253,ad,False,85,Saturday,18
2857,2857,1382827,ad,False,348,Monday,20
2858,2858,1385087,ad,False,50,Tuesday,20
2859,2859,1346495,ad,False,124,Tuesday,21
2860,2860,1504253,ad,False,115,Sunday,8
2861,2861,1332255,ad,False,23,Wednesday,20
2862,2862,1246366,ad,False,127,Saturday,14
2863,2863,1301670,ad,False,36,Friday,20
2864,2864,1450233,ad,False,237,Sunday,8
2865,2865,1041029,ad,False,12,Tuesday,20
2866,2866,1557899,ad,False,66,Friday,22
2867,2867,1239333,ad,True,143,Tuesday,18
2868,2868,1342695,ad,False,16,Tuesday,20
2869,2869,1554077,ad,False,79,Sunday,12
2870,2870,1021177,ad,False,17,Tuesday,23
2871,2871,1009822,ad,False,199,Monday,15
2872,2872,1052884,ad,False,93,Sunday,16
2873,2873,1491375,ad,False,38,Saturday,17
2874,2874,1557917,ad,False,7,Wednesday,20
2875,2875,1193452,ad,False,109,Friday,20
2876,2876,1110241,ad,False,192,Saturday,6
2877,2877,1614499,ad,False,98,Thursday,21
2878,2878,1419182,ad,False,115,Wednesday,20
2879,2879,1406212,ad,False,130,Tuesday,21
2880,2880,1256565,ad,True,802,Monday,15
2881,2881,1540740,ad,False,403,Friday,22
2882,2882,1311467,ad,False,101,Saturday,11
2883,2883,1119247,ad,False,49,Sunday,20
2884,2884,1304976,ad,False,81,Friday,16
2885,2885,1401359,ad,False,47,Wednesday,17
2886,2886,1590776,ad,False,22,Wednesday,14
2887,2887,1268410,ad,False,135,Tuesday,20
2888,2888,1625658,ad,False,63,Thursday,20
2889,2889,1155622,ad,False,60,Thursday,0
2890,2890,1492306,ad,False,59,Tuesday,22
2891,2891,1248811,ad,False,3,Wednesday,19
2892,2892,1295312,ad,False,144,Sunday,12
2893,2893,1359429,ad,False,3,Tuesday,20
2894,2894,1072220,ad,False,126,Thursday,1
2895,2895,913139,psa,False,21,Wednesday,17
2896,2896,1198193,ad,False,142,Friday,13
2897,2897,1243120,ad,False,103,Wednesday,11
2898,2898,1583636,ad,False,34,Saturday,11
2899,2899,1407031,ad,False,115,Tuesday,18
2900,2900,907163,psa,False,17,Monday,18
2901,2901,1205397,ad,True,212,Friday,15
2902,2902,1066109,ad,False,75,Thursday,20
2903,2903,1351039,ad,False,1,Tuesday,20
2904,2904,1332000,ad,False,21,Tuesday,18
2905,2905,1051273,ad,False,214,Friday,9
2906,2906,1359178,ad,False,33,Friday,21
2907,2907,1393400,ad,False,159,Sunday,8
2908,2908,1228567,ad,False,142,Thursday,20
2909,2909,900771,psa,False,36,Thursday,23
2910,2910,1364344,ad,False,54,Wednesday,21
2911,2911,1311383,ad,False,84,Saturday,20
2912,2912,1127352,ad,False,57,Sunday,20
2913,2913,1151273,ad,False,28,Sunday,14
2914,2914,1483865,ad,False,43,Tuesday,17
2915,2915,1325932,ad,False,14,Tuesday,21
2916,2916,1054902,ad,False,34,Friday,7
2917,2917,1306693,ad,False,172,Tuesday,18
2918,2918,1375221,ad,False,165,Friday,15
2919,2919,1448981,ad,False,159,Wednesday,13
2920,2920,1454162,ad,False,2,Tuesday,13
2921,2921,1616210,ad,False,76,Tuesday,20
2922,2922,1164182,ad,False,180,Sunday,2
2923,2923,1519836,ad,True,121,Monday,20
2924,2924,1169624,ad,False,56,Tuesday,20
2925,2925,1239574,ad,False,21,Tuesday,22
2926,2926,1472601,ad,False,13,Tuesday,20
2927,2927,1095852,ad,False,131,Thursday,23
2928,2928,1196709,ad,False,143,Friday,14
2929,2929,1608879,ad,False,64,Wednesday,18
2930,2930,1218103,ad,False,111,Wednesday,20
2931,2931,1498262,ad,False,295,Friday,20
2932,2932,1214485,ad,False,180,Wednesday,9
2933,2933,1018731,ad,False,173,Saturday,14
2934,2934,1080178,ad,False,467,Friday,13
2935,2935,1428110,ad,False,1,Tuesday,20
2936,2936,1088708,ad,False,69,Sunday,12
2937,2937,1615758,ad,False,33,Monday,22
2938,2938,917119,psa,False,60,Sunday,8
2939,2939,1273531,ad,False,64,Friday,18
2940,2940,1541582,ad,False,378,Thursday,20
2941,2941,1561885,ad,False,146,Friday,13
2942,2942,1333334,ad,False,35,Friday,14
2943,2943,1031985,ad,False,23,Tuesday,20
2944,2944,1012573,ad,False,149,Tuesday,19
2945,2945,1091610,ad,False,128,Saturday,10
2946,2946,1416938,ad,False,217,Friday,20
2947,2947,1355922,ad,False,88,Saturday,17
2948,2948,1486929,ad,False,134,Sunday,17
2949,2949,1478590,ad,False,112,Tuesday,18
2950,2950,1410614,ad,False,53,Thursday,20
2951,2951,1333442,ad,False,117,Saturday,11
2952,2952,1381108,ad,False,112,Tuesday,21
2953,2953,1254657,ad,False,98,Tuesday,21
2954,2954,1578354,ad,False,31,Tuesday,20
2955,2955,1114785,ad,True,172,Sunday,20
2956,2956,1033139,ad,False,93,Sunday,16
2957,2957,1514176,ad,False,63,Saturday,12
2958,2958,917806,psa,False,206,Wednesday,12
2959,2959,1565265,ad,False,196,Monday,20
2960,2960,1439517,ad,False,77,Friday,19
2961,2961,1237391,ad,False,22,Tuesday,20
2962,2962,1018345,ad,False,6,Wednesday,11
2963,2963,1512017,ad,False,307,Wednesday,17
2964,2964,1210692,ad,False,806,Friday,14
2965,2965,1169522,ad,False,117,Saturday,12
2966,2966,1133639,ad,False,27,Wednesday,19
2967,2967,1136867,ad,True,129,Saturday,21
2968,2968,1181049,ad,False,42,Friday,20
2969,2969,1364183,ad,False,103,Thursday,20
2970,2970,1233879,ad,True,52,Sunday,20
2971,2971,1225319,ad,False,80,Sunday,10
2972,2972,1553486,ad,False,120,Wednesday,19
2973,2973,1492594,ad,False,52,Monday,20
2974,2974,1136222,ad,False,65,Friday,20
2975,2975,1070283,ad,False,414,Sunday,11
2976,2976,1237152,ad,False,7,Tuesday,20
2977,2977,1431758,ad,False,35,Thursday,2
2978,2978,1099395,ad,False,57,Saturday,12
2979,2979,901749,psa,True,364,Friday,21
2980,2980,1058000,ad,False,119,Monday,18
2981,2981,1548399,ad,False,99,Sunday,20
2982,2982,1483412,ad,False,22,Friday,22
2983,2983,1613396,ad,False,15,Tuesday,18
2984,2984,1247659,ad,False,41,Wednesday,13
2985,2985,1409259,ad,False,50,Saturday,18
2986,2986,1415532,ad,False,29,Tuesday,16
2987,2987,1362048,ad,True,153,Sunday,21
2988,2988,1106578,ad,False,89,Friday,8
2989,2989,1391222,ad,False,88,Thursday,21
2990,2990,1225375,ad,False,599,Thursday,15
2991,2991,1417776,ad,False,30,Friday,14
2992,2992,1347637,ad,False,127,Sunday,20
2993,2993,1096357,ad,False,7,Friday,20
2994,2994,1442144,ad,False,612,Thursday,12
2995,2995,1310213,ad,False,316,Wednesday,23
2996,2996,1349361,ad,False,19,Thursday,14
2997,2997,1212556,ad,False,415,Monday,19
2998,2998,1125987,ad,False,1,Tuesday,20
2999,2999,1149411,ad,False,2,Tuesday,20
3000,3000,1203338,ad,False,98,Thursday,16
3001,3001,1272303,ad,False,33,Thursday,11
3002,3002,1060171,ad,False,70,Friday,17
3003,3003,1108974,ad,False,57,Thursday,2
3004,3004,1124309,ad,False,94,Tuesday,8
3005,3005,1211236,ad,False,173,Tuesday,20
3006,3006,1511204,ad,False,21,Tuesday,21
3007,3007,1113757,ad,False,74,Thursday,20
3008,3008,1301260,ad,False,3,Tuesday,20
3009,3009,1231597,ad,False,11,Wednesday,18
3010,3010,1375293,ad,False,41,Sunday,13
3011,3011,1278959,ad,False,48,Friday,19
3012,3012,1470084,ad,False,22,Wednesday,13
3013,3013,1625893,ad,False,18,Tuesday,20
3014,3014,1417044,ad,False,555,Sunday,18
3015,3015,1041420,ad,False,21,Tuesday,22
3016,3016,1006941,ad,False,464,Friday,20
3017,3017,1390911,ad,False,9,Tuesday,20
3018,3018,1256379,ad,False,56,Tuesday,20
3019,3019,1109757,ad,False,30,Wednesday,13
3020,3020,1014055,ad,False,129,Monday,18
3021,3021,1444814,ad,False,30,Saturday,11
3022,3022,1383805,ad,False,67,Tuesday,21
3023,3023,1056107,ad,False,11,Sunday,13
3024,3024,1525684,ad,False,203,Monday,17
3025,3025,1603802,ad,False,121,Sunday,20
3026,3026,1204495,ad,False,42,Tuesday,22
3027,3027,1300934,ad,False,58,Saturday,17
3028,3028,1555466,ad,False,13,Tuesday,21
3029,3029,1094767,ad,True,199,Monday,12
3030,3030,1129125,ad,False,61,Thursday,23
3031,3031,1625242,ad,False,26,Monday,10
3032,3032,1554982,ad,False,58,Saturday,18
3033,3033,1263608,ad,False,101,Tuesday,15
3034,3034,1081337,ad,False,34,Tuesday,20
3035,3035,1038802,ad,False,150,Wednesday,23
3036,3036,1004401,ad,False,37,Tuesday,21
3037,3037,1015763,ad,False,150,Thursday,19
3038,3038,1195848,ad,False,50,Friday,10
3039,3039,1554534,ad,False,43,Sunday,17
3040,3040,1649491,ad,False,131,Thursday,18
3041,3041,1362057,ad,False,14,Tuesday,16
3042,3042,1370626,ad,False,113,Friday,20
3043,3043,1042288,ad,False,631,Saturday,11
3044,3044,1325645,ad,False,32,Friday,12
3045,3045,1073322,ad,False,34,Monday,20
3046,3046,1615398,ad,False,80,Thursday,19
3047,3047,1486090,ad,False,71,Tuesday,11
3048,3048,1149808,ad,False,19,Saturday,20
3049,3049,1240550,ad,False,108,Tuesday,19
3050,3050,1278298,ad,False,256,Saturday,12
3051,3051,1566858,ad,False,34,Tuesday,20
3052,3052,1562049,ad,False,114,Thursday,22
3053,3053,904178,psa,False,46,Sunday,11
3054,3054,1268267,ad,False,176,Saturday,21
3055,3055,1128321,ad,False,27,Tuesday,20
3056,3056,1363474,ad,False,77,Saturday,20
3057,3057,1035654,ad,False,29,Saturday,21
3058,3058,1314020,ad,False,71,Monday,18
3059,3059,1349062,ad,False,49,Friday,18
3060,3060,1079692,ad,False,48,Tuesday,3
3061,3061,1257049,ad,True,83,Tuesday,14
3062,3062,1267183,ad,False,606,Sunday,15
3063,3063,1020992,ad,False,14,Tuesday,20
3064,3064,1640827,ad,False,474,Friday,20
3065,3065,1581938,ad,False,36,Wednesday,2
3066,3066,922895,psa,False,38,Thursday,22
3067,3067,1382225,ad,False,287,Friday,17
3068,3068,1645985,ad,False,15,Monday,19
3069,3069,903671,psa,False,119,Saturday,7
3070,3070,1036535,ad,False,14,Friday,20
3071,3071,1104482,ad,False,130,Saturday,13
3072,3072,1561566,ad,False,57,Friday,16
3073,3073,1449382,ad,False,73,Wednesday,13
3074,3074,1106304,ad,False,73,Tuesday,23
3075,3075,1435962,ad,False,341,Thursday,14
3076,3076,1437072,ad,False,122,Sunday,23
3077,3077,1119957,ad,False,163,Saturday,20
3078,3078,1363557,ad,False,62,Tuesday,16
3079,3079,1399724,ad,True,129,Monday,14
3080,3080,1110581,ad,False,91,Tuesday,23
3081,3081,1192529,ad,False,64,Wednesday,12
3082,3082,1225522,ad,False,35,Tuesday,20
3083,3083,1439470,ad,False,51,Thursday,16
3084,3084,1037871,ad,False,122,Saturday,17
3085,3085,1367206,ad,False,302,Thursday,19
3086,3086,1104007,ad,False,24,Tuesday,22
3087,3087,1413816,ad,False,8,Friday,2
3088,3088,1078172,ad,False,192,Wednesday,11
3089,3089,1572541,ad,False,13,Friday,20
3090,3090,1457622,ad,False,89,Tuesday,21
3091,3091,1617357,ad,False,18,Tuesday,20
3092,3092,1025596,ad,False,278,Tuesday,14
3093,3093,1587360,ad,True,243,Wednesday,8
3094,3094,1355866,ad,False,20,Friday,22
3095,3095,1161453,ad,False,37,Tuesday,22
3096,3096,1221279,ad,False,11,Tuesday,6
3097,3097,1273727,ad,False,52,Friday,19
3098,3098,1153646,ad,False,33,Monday,15
3099,3099,1089797,ad,False,46,Friday,10
3100,3100,1458757,ad,False,237,Friday,11
3101,3101,1433486,ad,False,92,Tuesday,23
3102,3102,1302415,ad,False,61,Tuesday,20
3103,3103,1374475,ad,False,108,Friday,20
3104,3104,1120892,ad,False,46,Tuesday,20
3105,3105,1064595,ad,False,31,Wednesday,20
3106,3106,1392561,ad,False,82,Tuesday,21
3107,3107,1008254,ad,False,15,Tuesday,16
3108,3108,1078814,ad,False,22,Tuesday,20
3109,3109,1317708,ad,False,40,Tuesday,21
3110,3110,920853,psa,False,69,Thursday,6
3111,3111,1650227,ad,False,298,Saturday,10
3112,3112,1261306,ad,False,93,Friday,17
3113,3113,1448295,ad,False,50,Friday,20
3114,3114,1132880,ad,False,44,Tuesday,20
3115,3115,1418126,ad,True,233,Monday,11
3116,3116,1278540,ad,False,51,Sunday,6
3117,3117,1279796,ad,False,118,Tuesday,22
3118,3118,1459801,ad,False,29,Tuesday,20
3119,3119,1348343,ad,False,88,Wednesday,6
3120,3120,1104016,ad,True,246,Sunday,13
3121,3121,1173735,ad,True,320,Wednesday,20
3122,3122,1018481,ad,False,166,Wednesday,13
3123,3123,1359347,ad,False,49,Monday,10
3124,3124,1648659,ad,False,1011,Tuesday,12
3125,3125,1579792,ad,False,86,Friday,20
3126,3126,1178074,ad,False,13,Tuesday,20
3127,3127,1194749,ad,False,115,Saturday,12
3128,3128,1293737,ad,False,38,Saturday,11
3129,3129,1042726,ad,False,14,Tuesday,22
3130,3130,1426354,ad,False,136,Sunday,18
3131,3131,1557514,ad,False,79,Wednesday,19
3132,3132,1288260,ad,False,45,Friday,18
3133,3133,1580610,ad,False,28,Thursday,15
3134,3134,1065805,ad,False,109,Tuesday,22
3135,3135,1443037,ad,False,53,Sunday,14
3136,3136,1474142,ad,False,237,Tuesday,11
3137,3137,915614,psa,False,169,Friday,19
3138,3138,1413771,ad,False,13,Wednesday,9
3139,3139,1558757,ad,False,39,Wednesday,23
3140,3140,1607564,ad,False,180,Saturday,17
3141,3141,1248300,ad,False,135,Sunday,23
3142,3142,1329267,ad,False,66,Wednesday,22
3143,3143,1084001,ad,False,167,Friday,20
3144,3144,1186026,ad,True,48,Tuesday,20
3145,3145,1194083,ad,False,49,Tuesday,19
3146,3146,1462347,ad,False,194,Tuesday,23
3147,3147,1311121,ad,False,109,Friday,12
3148,3148,1639025,ad,False,41,Sunday,17
3149,3149,1460514,ad,False,214,Thursday,9
3150,3150,1527471,ad,False,236,Friday,20
3151,3151,1314542,ad,False,159,Friday,20
3152,3152,1023867,ad,False,9,Tuesday,20
3153,3153,1295314,ad,False,41,Wednesday,12
3154,3154,1380740,ad,False,3,Tuesday,20
3155,3155,1566037,ad,False,6,Tuesday,23
3156,3156,1437408,ad,False,72,Saturday,20
3157,3157,1252691,ad,False,234,Saturday,10
3158,3158,1526828,ad,False,19,Tuesday,20
3159,3159,1177733,ad,False,75,Friday,13
3160,3160,1554369,ad,False,5,Tuesday,20
3161,3161,1571226,ad,False,47,Friday,22
3162,3162,1491474,ad,True,312,Thursday,20
3163,3163,901935,psa,False,69,Saturday,0
